time,open,high,low,close,#1,#2,#3,#5
1761717420,26262,26263.75,26260.25,26260.75,26179.75,25723.5,24843,21269
1761717600,26261.25,26264.5,26259,26259,26179.75,25723.5,24843,21269
1761717780,26259.5,26264.75,26256.5,26264.75,26179.75,25723.5,24843,21269
1761717960,26264.5,26265,26260.75,26264.5,26179.75,25723.5,24843,21269
1761718140,26264.75,26271.5,26263.75,26270,26179.75,25723.5,24843,21269
1761718320,26270.5,26273.75,26269.5,26271.5,26179.75,25723.5,24843,21269
1761718500,26270.75,26273.75,26267.25,26269.75,26179.75,25723.5,24843,21269
1761718680,26270.25,26277.75,26270,26271,26179.75,25723.5,24843,21269
1761718860,26271,26280,26271,26279.25,26179.75,25723.5,24843,21269
1761719040,26279.5,26284.75,26279.5,26283.25,26179.75,25723.5,24843,21269
1761719220,26283.75,26289.75,26280.25,26286.5,26179.75,25723.5,24843,21269
1761719400,26284.25,26289.75,26282.25,26284.25,26179.75,25723.5,24843,21269
1761719580,26283.5,26291,26281,26281.75,26179.75,25723.5,24843,21269
1761719760,26281.75,26282.5,26276.5,26276.5,26179.75,25723.5,24843,21269
1761719940,26276,26278.25,26273.5,26277.75,26179.75,25723.5,24843,21269
1761720120,26277.5,26282.25,26275.25,26276.25,26179.75,25723.5,24843,21269
1761720300,26275.75,26280.25,26275,26277.25,26179.75,25723.5,24843,21269
1761720480,26278,26280,26277,26278.25,26179.75,25723.5,24843,21269
1761720660,26277,26278,26274,26274,26179.75,25723.5,24843,21269
1761720840,26274.25,26279.75,26274.25,26278.5,26179.75,25723.5,24843,21269
1761721020,26278,26281,26276.75,26281,26179.75,25723.5,24843,21269
1761721200,26281,26284,26269.25,26270,26179.75,25723.5,24843,21269
1761721380,26270.25,26274,26267,26270.75,26179.75,25723.5,24843,21269
1761721560,26271,26273.5,26267.5,26272.5,26179.75,25723.5,24843,21269
1761721740,26272.5,26279,26272,26275,26179.75,25723.5,24843,21269
1761721920,26274.5,26283.25,26274.5,26280.75,26179.75,25723.5,24843,21269
1761722100,26281,26284.75,26279.75,26280.75,26179.75,25723.5,24843,21269
1761722280,26280.25,26280.25,26269.75,26269.75,26179.75,25723.5,24843,21269
1761722460,26269.5,26269.75,26261,26268,26179.75,25723.5,24843,21269
1761722640,26268.5,26276,26267.25,26275.5,26179.75,25723.5,24843,21269
1761722820,26276,26278.25,26272.25,26276.75,26179.75,25723.5,24843,21269
1761723000,26276,26279.75,26273.25,26279.5,26179.75,25723.5,24843,21269
1761723180,26280,26283.5,26277.75,26283.5,26179.75,25723.5,24843,21269
1761723360,26282.25,26295.5,26280.75,26293.75,26179.75,25723.5,24843,21269
1761723540,26294,26298.75,26291.25,26297,26179.75,25723.5,24843,21269
1761723720,26297.25,26299,26290.25,26294,26179.75,25723.5,24843,21269
1761723900,26293.5,26296,26290.25,26295.5,26179.75,25723.5,24843,21269
1761724080,26296.25,26297.25,26287.25,26287.5,26179.75,25723.5,24843,21269
1761724260,26287.25,26292,26281.25,26291.5,26179.75,25723.5,24843,21269
1761724440,26291,26292.5,26288.5,26289,26179.75,25723.5,24843,21269
1761724620,26289,26293.75,26289,26292.75,26179.75,25723.5,24843,21269
1761724800,26291.75,26300.25,26287.25,26300.25,26179.75,25723.5,24843,21269
1761724980,26299.5,26306.25,26296.5,26301,26179.75,25723.5,24843,21269
1761725160,26301.5,26303.5,26294.75,26298.5,26179.75,25723.5,24843,21269
1761725340,26298.5,26304,26291.25,26291.25,26179.75,25723.5,24843,21269
1761725520,26291,26294.5,26289.25,26289.5,26179.75,25723.5,24843,21269
1761725700,26288.5,26300.75,26286,26300.25,26179.75,25723.5,24843,21269
1761725880,26300.75,26309.75,26299.5,26308,26179.75,25723.5,24843,21269
1761726060,26308,26308,26290.5,26299.25,26179.75,25723.5,24843,21269
1761726240,26299.5,26302.25,26284.25,26286.25,26179.75,25723.5,24843,21269
1761726420,26286.25,26294.25,26285.5,26289.75,26179.75,25723.5,24843,21269
1761726600,26289,26300,26288.25,26299,26179.75,25723.5,24843,21269
1761726780,26298.75,26299.75,26288.5,26289.25,26179.75,25723.5,24843,21269
1761726960,26289.25,26290.25,26273.25,26275.25,26179.75,25723.5,24843,21269
1761727140,26274.75,26277.75,26267,26273.5,26179.75,25723.5,24843,21269
1761727320,26274,26281.75,26274,26275,26179.75,25723.5,24843,21269
1761727500,26275,26282.25,26273.75,26279.5,26179.75,25723.5,24843,21269
1761727680,26279.5,26280.25,26272.5,26275,26179.75,25723.5,24843,21269
1761727860,26275,26276,26266.75,26268.25,26179.75,25723.5,24843,21269
1761728040,26268,26270.5,26264,26265,26179.75,25723.5,24843,21269
1761728220,26264.25,26269.75,26260.25,26269.75,26179.75,25723.5,24843,21269
1761728400,26268.75,26271.25,26259.75,26265,26179.75,25723.5,24843,21269
1761728580,26265,26268.75,26260.25,26260.25,26179.75,25723.5,24843,21269
1761728760,26260.5,26266.25,26259.75,26263.5,26179.75,25723.5,24843,21269
1761728940,26262.5,26263,26247.75,26248.75,26179.75,25723.5,24843,21269
1761729120,26249.75,26251.5,26235.25,26241.75,26179.75,25723.5,24843,21269
1761729300,26241.5,26248.75,26239,26248.75,26179.75,25723.5,24843,21269
1761729480,26249.75,26256,26246.75,26248.5,26179.75,25723.5,24843,21269
1761729660,26247.75,26248.75,26233.75,26239,26179.75,25723.5,24843,21269
1761729840,26240,26243.5,26232.5,26235,26179.75,25723.5,24843,21269
1761730020,26234.75,26241,26232.5,26237,26179.75,25723.5,24843,21269
1761730200,26237.25,26241.25,26234,26234.5,26179.75,25723.5,24843,21269
1761730380,26234.75,26236.5,26230,26234.5,26179.75,25723.5,24843,21269
1761730560,26235.25,26237,26229.5,26235.75,26179.75,25723.5,24843,21269
1761730740,26236.25,26242,26234.25,26235.25,26179.75,25723.5,24843,21269
1761730920,26235,26241,26232,26234.75,26179.75,25723.5,24843,21269
1761731100,26234.25,26239.5,26226.5,26233.5,26179.75,25723.5,24843,21269
1761731280,26233.5,26241,26229,26239,26179.75,25723.5,24843,21269
1761731460,26238.75,26239.25,26234.25,26236,26179.75,25723.5,24843,21269
1761731640,26235.75,26240.75,26233.25,26237.75,26179.75,25723.5,24843,21269
1761731820,26238.25,26240,26235.5,26237.75,26179.75,25723.5,24843,21269
1761732000,26237,26237.25,26230.25,26232.75,26179.75,25723.5,24843,21269
1761732180,26233.75,26243.25,26232.5,26240.5,26179.75,25723.5,24843,21269
1761732360,26240.25,26250.25,26234.75,26248.5,26179.75,25723.5,24843,21269
1761732540,26249,26252.25,26234.25,26241.25,26179.75,25723.5,24843,21269
1761732720,26240.75,26250.5,26238.25,26248,26179.75,25723.5,24843,21269
1761732900,26248,26249,26242.5,26248,26179.75,25723.5,24843,21269
1761733080,26247,26258.75,26247,26256.25,26179.75,25723.5,24843,21269
1761733260,26255.75,26261.75,26255.25,26260,26179.75,25723.5,24843,21269
1761733440,26259.5,26264.25,26258.75,26263,26179.75,25723.5,24843,21269
1761733620,26262.75,26262.75,26256.75,26260.25,26179.75,25723.5,24843,21269
1761733800,26260.5,26261.25,26248.5,26254.5,26179.75,25723.5,24843,21269
1761733980,26254.5,26260.75,26253.5,26260.25,26179.75,25723.5,24843,21269
1761734160,26260.5,26261,26246.5,26254,26179.75,25723.5,24843,21269
1761734340,26252.25,26254.25,26248.25,26249.25,26179.75,25723.5,24843,21269
1761734520,26249,26255.25,26249,26252,26179.75,25723.5,24843,21269
1761734700,26251.5,26254.5,26250.25,26251.5,26179.75,25723.5,24843,21269
1761734880,26252.25,26260,26252.25,26258.75,26179.75,25723.5,24843,21269
1761735060,26258.75,26267.75,26257.25,26267.25,26179.75,25723.5,24843,21269
1761735240,26267.75,26273.25,26259.75,26259.75,26179.75,25723.5,24843,21269
1761735420,26259.5,26261,26249.5,26250.25,26179.75,25723.5,24843,21269
1761735600,26249.5,26255,26245.5,26250.5,26179.75,25723.5,24843,21269
1761735780,26250.25,26267.25,26250.25,26267,26179.75,25723.5,24843,21269
1761735960,26267.5,26271.75,26265,26269.25,26179.75,25723.5,24843,21269
1761736140,26269.5,26272.5,26268.25,26271,26179.75,25723.5,24843,21269
1761736320,26270.5,26275,26269,26274.25,26179.75,25723.5,24843,21269
1761736500,26274,26279.5,26266.5,26268.25,26179.75,25723.5,24843,21269
1761736680,26267.5,26280.5,26266.25,26280.5,26179.75,25723.5,24843,21269
1761736860,26280.5,26280.5,26268.75,26277.75,26179.75,25723.5,24843,21269
1761737040,26278,26286.25,26278,26285,26179.75,25723.5,24843,21269
1761737220,26285,26291.25,26283.75,26288.75,26179.75,25723.5,24843,21269
1761737400,26288.25,26294.75,26282.5,26283.5,26179.75,25723.5,24843,21269
1761737580,26283.25,26293,26280.75,26291.25,26179.75,25723.5,24843,21269
1761737760,26291.25,26296.75,26290.75,26293.5,26179.75,25723.5,24843,21269
1761737940,26292.75,26296.25,26287.75,26289.25,26179.75,25723.5,24843,21269
1761738120,26289.5,26291.75,26288,26289.75,26179.75,25723.5,24843,21269
1761738300,26290.5,26291,26287.5,26287.5,26179.75,25723.5,24843,21269
1761738480,26287.75,26289.75,26280.25,26281.25,26179.75,25723.5,24843,21269
1761738660,26281.5,26284.5,26280,26281,26179.75,25723.5,24843,21269
1761738840,26280.25,26284.5,26275.75,26278.25,26179.75,25723.5,24843,21269
1761739020,26278.25,26279.25,26271,26275.5,26179.75,25723.5,24843,21269
1761739200,26274.75,26280,26272.5,26280,26179.75,25723.5,24843,21269
1761739380,26279.75,26282,26272.5,26276.75,26179.75,25723.5,24843,21269
1761739560,26277,26278.25,26271.25,26278.25,26179.75,25723.5,24843,21269
1761739740,26277.75,26284,26277.75,26282,26179.75,25723.5,24843,21269
1761739920,26282,26284.25,26276.25,26282,26179.75,25723.5,24843,21269
1761740100,26281,26288,26280.25,26282.5,26179.75,25723.5,24843,21269
1761740280,26282.25,26282.75,26272.25,26273.5,26179.75,25723.5,24843,21269
1761740460,26272,26276,26268.5,26269.5,26179.75,25723.5,24843,21269
1761740640,26269,26271.25,26266,26270.5,26179.75,25723.5,24843,21269
1761740820,26270.5,26271.5,26261.5,26264.25,26179.75,25723.5,24843,21269
1761741000,26264.25,26267.25,26255.25,26258.75,26179.75,25723.5,24843,21269
1761741180,26259.25,26261.25,26254.5,26256,26179.75,25723.5,24843,21269
1761741360,26256.5,26259.25,26250,26251,26179.75,25723.5,24843,21269
1761741540,26250.5,26254,26247,26250.25,26179.75,25723.5,24843,21269
1761741720,26250.25,26251.5,26244,26247.5,26179.75,25723.5,24843,21269
1761741900,26247.75,26259.5,26247.25,26256.5,26179.75,25723.5,24843,21269
1761742080,26256.25,26264,26256.25,26262.75,26179.75,25723.5,24843,21269
1761742260,26263,26272.5,26262.75,26265.75,26179.75,25723.5,24843,21269
1761742440,26265.5,26267.75,26258.75,26259.25,26179.75,25723.5,24843,21269
1761742620,26259.75,26264,26257.75,26260.25,26179.75,25723.5,24843,21269
1761742800,26260.75,26267.75,26258.75,26260.75,26179.75,25723.5,24843,21269
1761742980,26260,26276,26259,26274,26179.75,25723.5,24843,21269
1761743160,26273.75,26275.75,26270,26270.5,26179.75,25723.5,24843,21269
1761743340,26270.25,26272.5,26264,26266.5,26179.75,25723.5,24843,21269
1761743520,26266.25,26272.25,26264.25,26269.75,26179.75,25723.5,24843,21269
1761743700,26269.75,26274.25,26265.75,26272,26179.75,25723.5,24843,21269
1761743880,26271.25,26275.5,26267.25,26270,26179.75,25723.5,24843,21269
1761744060,26269.75,26273.75,26260.5,26264.5,26179.75,25723.5,24843,21269
1761744240,26264,26270.5,26258.5,26259.25,26179.75,25723.5,24843,21269
1761744420,26260,26267.25,26258,26265.75,26179.75,25723.5,24843,21269
1761744600,26266,26288.25,26265.25,26287.5,26179.75,25723.5,24843,21269
1761744780,26287.25,26292.75,26268.75,26270.25,26179.75,25723.5,24843,21269
1761744960,26270,26278,26254.75,26274.25,26179.75,25723.5,24843,21269
1761745140,26273.5,26282.75,26261.75,26272,26179.75,25723.5,24843,21269
1761745320,26271.75,26278,26263.25,26276,26179.75,25723.5,24843,21269
1761745500,26276.5,26290,26269,26278,26179.75,25723.5,24843,21269
1761745680,26278,26284,26265,26274,26179.75,25723.5,24843,21269
1761745860,26273.75,26298.5,26267.25,26289,26179.75,25723.5,24843,21269
1761746040,26288.75,26314,26287.25,26310,26179.75,25723.5,24843,21269
1761746220,26309.75,26319.5,26305,26318.75,26179.75,25723.5,24843,21269
1761746400,26319,26326.5,26312.5,26313.25,26179.75,25723.5,24843,21269
1761746580,26313.5,26314.75,26280.25,26285,26179.75,25723.5,24843,21269
1761746760,26285.25,26293.5,26269.75,26278.25,26179.75,25723.5,24843,21269
1761746940,26277.75,26292,26273.5,26280,26179.75,25723.5,24843,21269
1761747120,26279.25,26300,26265.25,26285.75,26179.75,25723.5,24843,21269
1761747300,26286,26295,26282.25,26284.25,26179.75,25723.5,24843,21269
1761747480,26284.5,26292.25,26276,26291.5,26179.75,25723.5,24843,21269
1761747660,26291.5,26300.25,26281.75,26290.25,26179.75,25723.5,24843,21269
1761747840,26291.25,26293.75,26278,26281.5,26179.75,25723.5,24843,21269
1761748020,26281.5,26299,26281.5,26298,26179.75,25723.5,24843,21269
1761748200,26298.25,26304.25,26289.25,26296,26179.75,25723.5,24843,21269
1761748380,26296,26308.5,26292.75,26302.5,26179.75,25723.5,24843,21269
1761748560,26303.25,26308,26299.5,26301.75,26179.75,25723.5,24843,21269
1761748740,26302,26303.5,26289.75,26298.75,26179.75,25723.5,24843,21269
1761748920,26298.5,26300,26271.75,26277.75,26179.75,25723.5,24843,21269
1761749100,26278,26289.5,26269.75,26277.25,26179.75,25723.5,24843,21269
1761749280,26277.5,26279,26243.5,26252.75,26179.75,25723.5,24843,21269
1761749460,26252.75,26282.25,26251,26267,26179.75,25723.5,24843,21269
1761749640,26267.25,26274.25,26263.75,26265.75,26179.75,25723.5,24843,21269
1761749820,26266.25,26268.5,26255.25,26259.5,26179.75,25723.5,24843,21269
1761750000,26260.25,26278,26258.5,26274.5,26179.75,25723.5,24843,21269
1761750180,26274.5,26275,26254.5,26265.75,26179.75,25723.5,24843,21269
1761750360,26265.75,26268.5,26256,26259,26179.75,25723.5,24843,21269
1761750540,26258.75,26262.25,26240,26245.25,26179.75,25723.5,24843,21269
1761750720,26245,26261.25,26238.25,26255,26179.75,25723.5,24843,21269
1761750900,26254.75,26256.5,26238,26256.25,26179.75,25723.5,24843,21269
1761751080,26255.75,26270.25,26254,26264,26179.75,25723.5,24843,21269
1761751260,26263.75,26274.25,26263,26272.75,26179.75,25723.5,24843,21269
1761751440,26272.5,26276.75,26263.75,26266.5,26179.75,25723.5,24843,21269
1761751620,26266.5,26267.5,26253.25,26253.25,26179.75,25723.5,24843,21269
1761751800,26253.25,26259,26244,26246.5,26179.75,25723.5,24843,21269
1761751980,26246.5,26246.75,26234.75,26245.25,26179.75,25723.5,24843,21269
1761752160,26245.5,26248.75,26229.5,26239.75,26179.75,25723.5,24843,21269
1761752340,26239.25,26248.25,26238.5,26240.25,26179.75,25723.5,24843,21269
1761752520,26240.75,26247.75,26231.25,26233,26179.75,25723.5,24843,21269
1761752700,26233,26242.25,26226,26228.25,26179.75,25723.5,24843,21269
1761752880,26227.75,26249.25,26218.5,26233.25,26179.75,25723.5,24843,21269
1761753060,26233.25,26249.5,26230.5,26244.75,26179.75,25723.5,24843,21269
1761753240,26244.75,26247.75,26226.5,26230.5,26179.75,25723.5,24843,21269
1761753420,26230,26245.25,26229.5,26237.75,26179.75,25723.5,24843,21269
1761753600,26237.75,26241,26229.5,26230,26179.75,25723.5,24843,21269
1761753780,26230,26232.25,26208.25,26211,26179.75,25723.5,24843,21269
1761753960,26211.75,26230,26208,26227.75,26179.75,25723.5,24843,21269
1761754140,26227.75,26231,26203.25,26216.5,26179.75,25723.5,24843,21269
1761754320,26216.25,26229.5,26213.75,26224.25,26179.75,25723.5,24843,21269
1761754500,26224.25,26232.25,26222,26227.75,26179.75,25723.5,24843,21269
1761754680,26227.5,26238.5,26221.25,26236.25,26179.75,25723.5,24843,21269
1761754860,26236.75,26245.5,26226.75,26244,26179.75,25723.5,24843,21269
1761755040,26244,26254.75,26242.75,26250.25,26179.75,25723.5,24843,21269
1761755220,26251.25,26256,26246,26248.75,26179.75,25723.5,24843,21269
1761755400,26249.25,26257.5,26246,26251.25,26179.75,25723.5,24843,21269
1761755580,26250.75,26255.5,26245,26248.75,26179.75,25723.5,24843,21269
1761755760,26249.25,26250,26240,26247.75,26179.75,25723.5,24843,21269
1761755940,26247.5,26256.25,26245.25,26250.75,26179.75,25723.5,24843,21269
1761756120,26250.75,26259.25,26250,26254.5,26179.75,25723.5,24843,21269
1761756300,26254.75,26266.5,26253.75,26260.5,26179.75,25723.5,24843,21269
1761756480,26260.5,26261.25,26240.5,26247.75,26179.75,25723.5,24843,21269
1761756660,26248,26261.75,26247,26261.25,26179.75,25723.5,24843,21269
1761756840,26261.25,26262.25,26256.25,26261.5,26179.75,25723.5,24843,21269
1761757020,26261.75,26264.5,26250.5,26254.25,26179.75,25723.5,24843,21269
1761757200,26254,26260.5,26251.75,26258.25,26179.75,25723.5,24843,21269
1761757380,26258.5,26266,26256.25,26258.75,26179.75,25723.5,24843,21269
1761757560,26259.5,26264.75,26256.5,26260,26179.75,25723.5,24843,21269
1761757740,26259.75,26264.5,26251.75,26259.5,26179.75,25723.5,24843,21269
1761757920,26259.75,26263.5,26257,26259.75,26179.75,25723.5,24843,21269
1761758100,26260.25,26268.25,26256,26259.25,26179.75,25723.5,24843,21269
1761758280,26259,26259.5,26248,26248.5,26179.75,25723.5,24843,21269
1761758460,26248.75,26250.5,26238.25,26243.25,26179.75,25723.5,24843,21269
1761758640,26243.25,26248.75,26221.5,26224.75,26179.75,25723.5,24843,21269
1761758820,26224.25,26230.5,26219,26229.25,26179.75,25723.5,24843,21269
1761759000,26229.5,26234.5,26223,26228.5,26179.75,25723.5,24843,21269
1761759180,26228,26239.25,26224,26237.75,26179.75,25723.5,24843,21269
1761759360,26237.25,26239,26231,26237,26179.75,25723.5,24843,21269
1761759540,26237.25,26249,26236.25,26247.5,26179.75,25723.5,24843,21269
1761759720,26247.25,26257.75,26246.75,26255.75,26179.75,25723.5,24843,21269
1761759900,26255.5,26257.25,26245,26256.5,26179.75,25723.5,24843,21269
1761760080,26256.25,26261.25,26252,26254,26179.75,25723.5,24843,21269
1761760260,26253.75,26266.75,26252.75,26259,26179.75,25723.5,24843,21269
1761760440,26258.5,26260,26241.25,26243.25,26179.75,25723.5,24843,21269
1761760620,26242.75,26258,26242.25,26254,26179.75,25723.5,24843,21269
1761760800,26255,26290,26243.5,26253.25,26179.75,25723.5,24843,21269
1761760980,26253,26255,26204.75,26228,26179.75,25723.5,24843,21269
1761761160,26228.5,26259.5,26225.5,26245.5,26179.75,25723.5,24843,21269
1761761340,26245.75,26253.25,26232,26249,26179.75,25723.5,24843,21269
1761761520,26249.25,26253.75,26220.75,26224.75,26179.75,25723.5,24843,21269
1761761700,26225,26243,26212.75,26240,26179.75,25723.5,24843,21269
1761761880,26240.5,26257,26232.25,26235.75,26179.75,25723.5,24843,21269
1761762060,26236.5,26241.25,26220.5,26230.25,26179.75,25723.5,24843,21269
1761762240,26230,26242.25,26224.25,26232,26179.75,25723.5,24843,21269
1761762420,26232,26250.5,26224.75,26248,26179.75,25723.5,24843,21269
1761762600,26248.25,26265.5,26235.75,26262,26179.75,25723.5,24843,21269
1761762780,26263,26283.5,26150,26152.75,26179.75,25723.5,24843,21269
1761762960,26153.25,26178.5,26106,26145,26179.75,25723.5,24843,21269
1761763140,26143,26143,26049.25,26070.5,26179.75,25723.5,24843,21269
1761763320,26070,26136.75,26052,26070,26179.75,25723.5,24843,21269
1761763500,26070.5,26141,26061,26085.5,26179.75,25723.5,24843,21269
1761763680,26086.75,26178.25,26078,26154.25,26179.75,25723.5,24843,21269
1761763860,26153.75,26201.25,26147,26175.75,26179.75,25723.5,24843,21269
1761764040,26178.5,26228,26170.5,26174.25,26179.75,25723.5,24843,21269
1761764220,26174.25,26220,26164.75,26184.75,26179.75,25723.5,24843,21269
1761764400,26185.25,26214,26144.25,26166.25,26179.75,25723.5,24843,21269
1761764580,26165.5,26190,26111.75,26173.25,26179.75,25723.5,24843,21269
1761764760,26171.5,26217.25,26171.25,26197.75,26179.75,25723.5,24843,21269
1761764940,26198.75,26214.5,26180.5,26206.25,26179.75,25723.5,24843,21269
1761765120,26206,26224,26181.5,26196,26179.75,25723.5,24843,21269
1761765300,26197.25,26208,26168.75,26176.75,26179.75,25723.5,24843,21269
1761765480,26177,26208.75,26153,26206.5,26179.75,25723.5,24843,21269
1761765660,26206,26235.25,26185.5,26199.25,26179.75,25723.5,24843,21269
1761765840,26199.75,26241.25,26192.75,26224,26179.75,25723.5,24843,21269
1761766020,26224.25,26227.25,26188.25,26192.5,26179.75,25723.5,24843,21269
1761766200,26193.25,26210.5,26176,26179.25,26179.75,25723.5,24843,21269
1761766380,26180.5,26186,26162,26165.75,26179.75,25723.5,24843,21269
1761766560,26166,26208.75,26149.75,26197.25,26179.75,25723.5,24843,21269
1761766740,26197.5,26219.5,26191,26192,26179.75,25723.5,24843,21269
1761766920,26192.75,26199,26168.25,26196,26179.75,25723.5,24843,21269
1761767100,26196.25,26229,26192.5,26209.25,26179.75,25723.5,24843,21269
1761767280,26208.5,26287,26208.5,26274,26179.75,25723.5,24843,21269
1761767460,26274.5,26281,26247.5,26249,26179.75,25723.5,24843,21269
1761767640,26249.75,26270.5,26246.25,26263,26179.75,25723.5,24843,21269
1761767820,26263,26287.5,26241.5,26281.25,26179.75,25723.5,24843,21269
1761768000,26280.5,26379.75,26264.5,26317.75,26179.75,25723.5,24843,21269
1761768180,26312.5,26361,26224.5,26239,26179.75,25723.5,24843,21269
1761768360,26240,26255,26159.75,26214.5,26179.75,25723.5,24843,21269
1761768540,26215.75,26247,26169.25,26207.5,26179.75,25723.5,24843,21269
1761768720,26207.75,26234.5,26200,26230.25,26179.75,25723.5,24843,21269
1761768900,26229.25,26245.5,26211,26239.5,26179.75,25723.5,24843,21269
1761769080,26239.25,26266.25,26218.25,26226,26179.75,25723.5,24843,21269
1761769260,26226.75,26232.25,26185.25,26194,26179.75,25723.5,24843,21269
1761769440,26193.25,26219.75,26182.5,26212,26179.75,25723.5,24843,21269
1761769620,26211.75,26249.5,26203.75,26249.5,26179.75,25723.5,24843,21269
1761769800,26250,26254.75,26216.75,26237.5,26179.75,25723.5,24843,21269
1761769980,26236,26239,26224.5,26235.75,26179.75,25723.5,24843,21269
1761770160,26235,26256.5,26234.75,26241.75,26179.75,25723.5,24843,21269
1761770340,26242.25,26252.25,26229.5,26249.5,26179.75,25723.5,24843,21269
1761770520,26250.75,26271.5,26250.75,26266.5,26179.75,25723.5,24843,21269
1761770700,26265.75,26275.25,26264,26267,26179.75,25723.5,24843,21269
1761770880,26267.75,26271,26248.25,26265.25,26179.75,25723.5,24843,21269
1761771060,26265.25,26270,26247.75,26247.75,26179.75,25723.5,24843,21269
1761771240,26248.5,26255,26225.75,26254.75,26179.75,25723.5,24843,21269
1761771420,26253.75,26254.75,26221,26221,26179.75,25723.5,24843,21269
1761775200,26154.5,26212.5,26150,26172.75,26154.5,25723.5,24843,21269
1761775380,26170,26184.75,26154.25,26177.75,26154.5,25723.5,24843,21269
1761775560,26178,26226,26177,26221.5,26154.5,25723.5,24843,21269
1761775740,26220,26255.75,26211.75,26240,26154.5,25723.5,24843,21269
1761775920,26239.5,26245,26205.25,26206,26154.5,25723.5,24843,21269
1761776100,26208,26211,26192.75,26195.5,26154.5,25723.5,24843,21269
1761776280,26195.25,26212.25,26193.25,26207.5,26154.5,25723.5,24843,21269
1761776460,26208.5,26215,26195,26197.5,26154.5,25723.5,24843,21269
1761776640,26195.25,26199.75,26185,26191.5,26154.5,25723.5,24843,21269
1761776820,26191.75,26201.75,26179,26180.25,26154.5,25723.5,24843,21269
1761777000,26180.5,26207,26180.5,26201,26154.5,25723.5,24843,21269
1761777180,26201.5,26212,26200.75,26207,26154.5,25723.5,24843,21269
1761777360,26208.25,26212.5,26202.5,26202.5,26154.5,25723.5,24843,21269
1761777540,26201.75,26210,26197.75,26204,26154.5,25723.5,24843,21269
1761777720,26204,26206.75,26195.5,26198,26154.5,25723.5,24843,21269
1761777900,26197.75,26207.75,26197.75,26204.75,26154.5,25723.5,24843,21269
1761778080,26204.75,26209,26201.5,26208,26154.5,25723.5,24843,21269
1761778260,26204.5,26210,26202.5,26206.25,26154.5,25723.5,24843,21269
1761778440,26206.5,26206.5,26195.75,26203.25,26154.5,25723.5,24843,21269
1761778620,26203.75,26206,26199.25,26200,26154.5,25723.5,24843,21269
1761778800,26199.25,26205,26191.5,26201.75,26154.5,25723.5,24843,21269
1761778980,26202.75,26209.5,26199.5,26204,26154.5,25723.5,24843,21269
1761779160,26203.5,26203.5,26195.5,26199.5,26154.5,25723.5,24843,21269
1761779340,26198.25,26200.25,26191.75,26195.5,26154.5,25723.5,24843,21269
1761779520,26194.25,26196.5,26189.5,26195.25,26154.5,25723.5,24843,21269
1761779700,26195.25,26199.25,26190.75,26197.25,26154.5,25723.5,24843,21269
1761779880,26198,26205.25,26194,26204,26154.5,25723.5,24843,21269
1761780060,26205,26241.5,26204.75,26228.25,26154.5,25723.5,24843,21269
1761780240,26228.25,26235.75,26227,26228.25,26154.5,25723.5,24843,21269
1761780420,26228.75,26230.25,26222.75,26227,26154.5,25723.5,24843,21269
1761780600,26228,26230.5,26207,26214.5,26154.5,25723.5,24843,21269
1761780780,26213,26213,26162.75,26186.75,26154.5,25723.5,24843,21269
1761780960,26186.25,26188.25,26177.75,26178.75,26154.5,25723.5,24843,21269
1761781140,26177,26184.25,26163.5,26175.25,26154.5,25723.5,24843,21269
1761781320,26175.75,26184.75,26173.75,26183.5,26154.5,25723.5,24843,21269
1761781500,26184,26206.75,26182.75,26204.25,26154.5,25723.5,24843,21269
1761781680,26203.5,26227.5,26203,26224.25,26154.5,25723.5,24843,21269
1761781860,26225.25,26243,26224,26238.75,26154.5,25723.5,24843,21269
1761782040,26240,26247.25,26233.25,26238.75,26154.5,25723.5,24843,21269
1761782220,26239,26242,26233.5,26234.75,26154.5,25723.5,24843,21269
1761782400,26236.25,26264,26236.25,26260.5,26154.5,25723.5,24843,21269
1761782580,26261.75,26267.5,26256,26259.75,26154.5,25723.5,24843,21269
1761782760,26258.75,26260.5,26247.25,26255.75,26154.5,25723.5,24843,21269
1761782940,26254.25,26280,26252,26277.75,26154.5,25723.5,24843,21269
1761783120,26277,26279.25,26263.75,26277.25,26154.5,25723.5,24843,21269
1761783300,26277,26289.75,26274,26282.5,26154.5,25723.5,24843,21269
1761783480,26282.75,26289,26271.75,26283.25,26154.5,25723.5,24843,21269
1761783660,26284.75,26295.75,26277.75,26292,26154.5,25723.5,24843,21269
1761783840,26293.5,26310.25,26292.75,26300.75,26154.5,25723.5,24843,21269
1761784020,26301.75,26305,26294.5,26296.5,26154.5,25723.5,24843,21269
1761784200,26297.75,26318.25,26295.75,26304.5,26154.5,25723.5,24843,21269
1761784380,26304,26307.25,26290.75,26294.25,26154.5,25723.5,24843,21269
1761784560,26294,26305.25,26289.5,26296.75,26154.5,25723.5,24843,21269
1761784740,26298.5,26303,26292,26296.5,26154.5,25723.5,24843,21269
1761784920,26295.25,26297.5,26287,26288.75,26154.5,25723.5,24843,21269
1761785100,26289.75,26296.75,26276,26293.25,26154.5,25723.5,24843,21269
1761785280,26294,26301.5,26290,26293.75,26154.5,25723.5,24843,21269
1761785460,26292.5,26292.5,26280.25,26281.5,26154.5,25723.5,24843,21269
1761785640,26282.5,26291.5,26278.5,26290,26154.5,25723.5,24843,21269
